# distance [deg], low_sys_1 [cm-2 s-1], low_sys_2, mid_sys_1, mid_sys_2, high_sys_1, high_sys_2
3.697394789579158125e-01,3.597863670643688827e-14,7.342711928823018938e-14,1.748330846439939442e-14,2.498486622110791959e-14,3.054492700191974002e-15,4.339751675836867882e-15
3.757515030060118999e-01,3.751057011793627758e-14,7.487958382392541715e-14,1.784866786138961731e-14,2.490002376985058381e-14,2.959644125304406193e-15,4.262017395873360783e-15
3.817635270541082093e-01,3.910842392249262677e-14,7.631419148941588301e-14,1.821206088816406685e-14,2.478805055660812377e-14,2.858265313564527811e-15,4.177555325079000514e-15
3.877755511022042967e-01,4.077104900382129893e-14,7.773740526680684293e-14,1.857180746977287866e-14,2.465647402456776314e-14,2.751756420077280190e-15,4.088935246799801740e-15
3.937875751503006061e-01,4.249565819055228733e-14,7.915345661936830067e-14,1.892516364575028263e-14,2.451304918433915896e-14,2.641326869750441525e-15,3.995819864743390982e-15
3.997995991983966935e-01,4.427811593792713552e-14,8.056453596079543383e-14,1.926746919335996294e-14,2.436764287006142186e-14,2.527783662188639320e-15,3.898763260602317858e-15
4.058116232464930029e-01,4.611310474274192723e-14,8.197025439990573577e-14,1.959397527929347310e-14,2.423267057681002328e-14,2.412203281786828554e-15,3.798324149934874604e-15
4.118236472945890903e-01,4.799391169327063645e-14,8.336797807141464396e-14,1.989923969781408886e-14,2.412393202928789797e-14,2.295551710667252165e-15,3.694997166311165717e-15
4.178356713426853997e-01,4.991217846190642546e-14,8.475293509138504281e-14,2.017721389009422198e-14,2.405883073849907179e-14,2.178709275397173705e-15,3.589223383307171310e-15
4.238476953907814870e-01,5.185799685084165654e-14,8.611868013800861623e-14,2.042140288827802507e-14,2.405270403402795830e-14,2.062434930014872166e-15,3.481400793226123571e-15
4.298597194388777964e-01,5.381935269169353239e-14,8.745738463550037956e-14,2.062254837475970124e-14,2.410149323460973759e-14,1.947387111712247843e-15,3.371860981118271223e-15
4.358717434869738838e-01,5.578225025030604680e-14,8.876013160082563467e-14,2.077049243370257620e-14,2.415460548795496870e-14,1.834188285044547216e-15,3.260929787783953201e-15
4.418837675350701932e-01,5.773086396855073430e-14,9.001839576778243738e-14,2.085348604879534894e-14,2.417884142796239712e-14,1.723368633141974696e-15,3.148945438224099817e-15
4.478957915831662806e-01,5.964655094997676440e-14,9.122149316738177319e-14,2.072082081932591794e-14,2.417040209937093044e-14,1.615365137119459756e-15,3.036190203861624904e-15
4.539078156312625900e-01,6.150867936735043467e-14,9.235877480981940300e-14,2.046910105061527941e-14,2.412610215352255751e-14,1.510507295980224617e-15,2.922973380342574314e-15
4.599198396793586774e-01,6.329656131031866959e-14,9.342559198031833461e-14,2.015243950364444966e-14,2.404676338982025298e-14,1.409144093334915107e-15,2.809535323135171422e-15
4.659318637274549868e-01,6.498889120838775626e-14,9.441338610818882222e-14,1.978274482292831478e-14,2.392831778202332279e-14,1.311505783410942116e-15,2.696126472271029706e-15
4.719438877755510742e-01,6.656406110821042657e-14,9.531196478916123995e-14,1.936924870338846048e-14,2.376734132453657965e-14,1.217761866939245079e-15,2.582990292309602639e-15
4.779559118236473836e-01,6.800116054507070626e-14,9.611366501791299571e-14,1.891918877592838032e-14,2.356232086197575390e-14,1.128026235546738784e-15,2.470362410497406514e-15
4.839679358717434710e-01,6.928538971368149313e-14,9.681139777492269292e-14,1.844186907728872235e-14,2.336866137544110372e-14,1.042376652507346662e-15,2.358479687396028995e-15
4.899799599198395583e-01,7.039660948648480894e-14,9.741371946711235186e-14,1.793776653180696501e-14,2.314892904474063893e-14,9.608677851709471210e-16,2.247578923528130234e-15
4.959919839679358677e-01,7.131979631682896026e-14,9.791410072923170737e-14,1.741083089914256538e-14,2.289736633691859554e-14,8.835026685349914951e-16,2.137913119021270821e-15
5.020040080160321772e-01,7.204257063982417176e-14,9.824196994589632664e-14,1.686471567122007281e-14,2.261029109753087073e-14,8.102537546046805173e-16,2.029736720535550887e-15
5.080160320641282645e-01,7.255585271567190294e-14,9.838458238359873742e-14,1.630294068629810581e-14,2.228551553374710202e-14,7.410713379082045416e-16,1.923290522046816414e-15
5.140280561122243519e-01,7.286985715764378301e-14,9.834077341576544841e-14,1.573214516541440514e-14,2.192331828345452461e-14,6.759754401431900122e-16,1.818811673280609184e-15
5.200400801603204393e-01,7.297266831135497083e-14,9.809681216397373793e-14,1.515205666632105028e-14,2.152486721926512592e-14,6.148205040116526465e-16,1.716541176324270335e-15
5.260521042084169707e-01,7.260563104579912184e-14,9.765057955925226925e-14,1.456566335747411422e-14,2.108977242282979069e-14,5.575190956915357832e-16,1.616841797385324997e-15
5.320641282565130581e-01,7.197107671507468401e-14,9.701860569658609532e-14,1.397613437946650853e-14,2.062345462777041031e-14,5.039693204434225674e-16,1.519893725643185563e-15
5.380761523046091455e-01,7.115306855449866844e-14,9.618967510937676992e-14,1.338631142697737070e-14,2.012749407987101657e-14,4.539930465886646436e-16,1.425990675464725849e-15
5.440881763527052328e-01,7.019635438582341858e-14,9.516078845205101643e-14,1.280037327779897116e-14,1.960546305954964002e-14,4.076752833438230251e-16,1.335168146950690019e-15
5.501002004008017643e-01,6.910521693005105169e-14,9.394082761707243079e-14,1.221907034423494367e-14,1.906064633176424805e-14,3.648068047239052790e-16,1.247602746611290305e-15
5.561122244488978517e-01,6.789439892258164353e-14,9.260866072465565258e-14,1.164430800018711036e-14,1.849631015024864281e-14,3.252299384927661382e-16,1.163424343709376115e-15
5.621242484969939390e-01,6.658108204229681546e-14,9.114599789409675778e-14,1.107791769213228588e-14,1.791563930665488137e-14,2.888205251035601623e-16,1.082751246233798241e-15
5.681362725450900264e-01,6.518186787567609979e-14,8.955973213571240840e-14,1.052139858292948664e-14,1.732172172390793316e-14,2.554338559260640187e-16,1.005730578728158581e-15
5.741482965931865579e-01,6.372463166121938447e-14,8.785835039783998309e-14,9.975832644058061177e-15,1.671748800245829073e-14,2.250800749681484466e-16,9.323965017388452342e-16
5.801603206412826452e-01,6.221185221130978694e-14,8.611929520868687697e-14,9.441838688355104164e-15,1.610598275917560343e-14,1.974968845425062054e-16,8.627334602765271903e-16
5.861723446893787326e-01,6.065222162841621166e-14,8.429470976119670581e-14,8.920123813667497559e-15,1.549017197129925180e-14,1.724855125907993572e-16,7.967464233260448823e-16
5.921843687374748200e-01,5.905672147091977537e-14,8.239471665782894997e-14,8.411189626792528813e-15,1.487291614400965002e-14,1.498946764698119026e-16,7.344120486561666343e-16
5.981963927855709073e-01,5.743514518963165023e-14,8.043000782922731820e-14,7.915417442926225108e-15,1.425695227834010122e-14,1.295671044668335974e-16,6.756788021068744072e-16
6.042084168336674388e-01,5.580082244053509673e-14,7.840846224619032688e-14,7.433054267194847282e-15,1.364514993855511889e-14,1.114883453683772517e-16,6.207169775571706318e-16
6.102204408817635262e-01,5.415532637148464906e-14,7.634532071476219800e-14,6.964679479263175019e-15,1.304019749639089630e-14,9.542162901564605813e-17,5.692650916755324526e-16
6.162324649298596135e-01,5.250229027931638080e-14,7.425087372083856508e-14,6.510787098823290075e-15,1.244449612099814105e-14,8.114943488757694296e-17,5.211605708491213666e-16
6.222444889779557009e-01,5.084700082361692049e-14,7.213705032728478035e-14,6.071862422932739095e-15,1.186013367542255949e-14,6.852314303921949023e-17,4.762802845923005801e-16
6.282565130260522324e-01,4.919392033497589715e-14,7.001497614352894709e-14,5.648470984045344867e-15,1.128906272951699464e-14,5.740542718283377925e-17,4.345065865078599512e-16
6.342685370741483197e-01,4.754668320458542831e-14,6.789484670432689873e-14,5.241756917888198022e-15,1.073349192886249063e-14,4.776490807143961326e-17,3.958301222061406772e-16
6.402805611222444071e-01,4.590739910992447113e-14,6.578518983949282988e-14,4.852490821784402519e-15,1.019460092207467289e-14,3.942629700868708210e-17,3.600696265638272779e-16
6.462925851703404945e-01,4.427906992306448352e-14,6.369375373385295657e-14,4.481017823824377146e-15,9.673531732500348000e-15,3.219968790895887203e-17,3.270504708055697913e-16
6.523046092184370259e-01,4.266439369738206014e-14,6.162824426389373751e-14,4.127851957930754593e-15,9.171091764294854762e-15,2.597337067229332360e-17,2.965727643073965930e-16
6.583166332665331133e-01,4.106567441627443217e-14,5.959463187946190286e-14,3.793395846821773710e-15,8.687945240055107817e-15,2.064366696790024800e-17,2.685021796328834880e-16
6.643286573146292007e-01,3.948351992803921513e-14,5.759765428057687965e-14,3.478740089886713051e-15,8.224487380686807680e-15,1.616517341148312646e-17,2.427005063450663051e-16
6.703406813627252880e-01,3.791995841032074184e-14,5.564098583484728923e-14,3.183983176591728766e-15,7.780941723545948961e-15,1.242782433420675428e-17,2.190389745757449280e-16
6.763527054108218195e-01,3.637777861350455509e-14,5.372711090501146423e-14,2.908257776846519907e-15,7.357779867843824082e-15,9.300505181858107249e-18,1.974452961844857354e-16
6.823647294589179069e-01,3.485813805186946941e-14,5.186072231450145204e-14,2.651228289987168589e-15,6.956007069610967462e-15,6.706474610811585474e-18,1.778406487605240978e-16
6.883767535070139942e-01,3.336193964172547899e-14,5.004205009208607234e-14,2.412408214175449463e-15,6.573618396310846228e-15,4.574378330824688007e-18,1.599676199814203276e-16
6.943887775551100816e-01,3.188958824989058843e-14,4.827192998063060461e-14,2.191916622700675313e-15,6.210107408621548322e-15,2.868382037710394338e-18,1.437015430268154049e-16
7.004008016032061690e-01,3.044262376118952825e-14,4.655091611247302394e-14,1.989171001752620709e-15,5.864893421390252870e-15,1.528926292341590916e-18,1.289229966414092735e-16
7.064128256513027004e-01,2.902290534925026161e-14,4.487937509986827528e-14,1.802355974198245853e-15,5.537377345157977035e-15,4.735879094031923129e-19,1.155243870725200970e-16
7.124248496993987878e-01,2.763152339807115459e-14,4.325744815210943023e-14,1.630528194067376315e-15,5.227223484551973480e-15,-3.436243284544183154e-19,1.034380467693718129e-16
7.184368737474948752e-01,2.626966494604251526e-14,4.168521836525417300e-14,1.472554114225269649e-15,4.933684943314968682e-15,-9.723683572070613952e-19,9.255089183655314532e-17
7.244488977955909625e-01,2.493972405179106112e-14,4.016311497435571940e-14,1.328351646262988870e-15,4.655942340831231466e-15,-1.421886771652238161e-18,8.273602551672570022e-17
7.304609218436874940e-01,2.364498034958126812e-14,3.869149165603404599e-14,1.197348866628222741e-15,4.393598389988893366e-15,-1.716437630640007165e-18,7.392772797305881015e-17
7.364729458917835814e-01,2.238649644604020644e-14,3.727011357069885999e-14,1.077634448216277328e-15,4.145903263914908398e-15,-1.902879332565165818e-18,6.602558273227023688e-17
7.424849699398796687e-01,2.116626570779604399e-14,3.589842169335408724e-14,9.683455560494438083e-16,3.911948935737310609e-15,-2.000456690968922350e-18,5.893294574352901615e-17
7.484969939879757561e-01,1.998627857612513701e-14,3.457632416945678425e-14,8.686694979236501212e-16,3.691392741229510438e-15,-2.028075238275538777e-18,5.260062669980791371e-17
7.545090180360722876e-01,1.884944178700075493e-14,3.330429490531720705e-14,7.781378950084475596e-16,3.483810819503081481e-15,-2.002043428963520918e-18,4.695984213254181758e-17
7.605210420841683749e-01,1.775927290222316763e-14,3.208321692783719000e-14,6.964308354720610768e-16,3.288464581024619636e-15,-1.931612880003654072e-18,4.191917918403591569e-17
7.665330661322644623e-01,1.671413894062386439e-14,3.090845561276171658e-14,6.220765955775166524e-16,3.104036311529856611e-15,-1.834894717772845724e-18,3.740402161044756810e-17
7.725450901803605497e-01,1.571467955420896585e-14,2.977866905855691165e-14,5.544226659023201636e-16,2.929872946182560755e-15,-1.721406553225939651e-18,3.336200295191619937e-17
7.785571142284570811e-01,1.476109334920906163e-14,2.869235023900778501e-14,4.929304010496415886e-16,2.765357729581958199e-15,-1.596913263952916820e-18,2.974593483027882691e-17
7.845691382765531685e-01,1.385401590638191647e-14,2.764838724204406571e-14,4.372153812902394755e-16,2.610123564668554222e-15,-1.467059466341036402e-18,2.652206132360285723e-17
7.905811623246492559e-01,1.299561284204514009e-14,2.664544207426564284e-14,3.872306065600401565e-16,2.463684171306615432e-15,-1.332793660848616512e-18,2.365103180969541837e-17
7.965931863727453432e-01,1.218134713337098285e-14,2.568090957111804892e-14,3.419361065736978329e-16,2.325120069368098148e-15,-1.202392348847225975e-18,2.107755614583980565e-17
8.026052104208418747e-01,1.141001996086608721e-14,2.475301482835591624e-14,3.009771601936107535e-16,2.193943715930648429e-15,-1.078764543145917894e-18,1.876950975875102009e-17
8.086172344689379621e-01,1.068030800174508315e-14,2.386000855906506771e-14,2.640313962918820237e-16,2.069710459619771190e-15,-9.628635580090089615e-19,1.669876068579150130e-17
8.146292585170340494e-01,9.990992624763689405e-15,2.300019728906408969e-14,2.308652498713881705e-16,1.952021829099682694e-15,-8.536096734419405499e-19,1.484081085411368603e-17
8.206412825651301368e-01,9.343109254666427616e-15,2.217249171027742304e-14,2.015009435606086450e-16,1.840697349755122780e-15,-7.517030115243850838e-19,1.317831645982524835e-17
8.266533066132262242e-01,8.731023841563525197e-15,2.137605042935781579e-14,1.752264812820799478e-16,1.735590061179083037e-15,-6.591653307258423646e-19,1.169441159304912793e-17
8.326653306613227556e-01,8.152711104831622865e-15,2.060932192199732228e-14,1.518121340561042668e-16,1.636288297271921696e-15,-5.758524938568907564e-19,1.036491908516713913e-17
8.386773547094188430e-01,7.606237979245971136e-15,1.987119172063085665e-14,1.310290932216206173e-16,1.542495304605898281e-15,-5.009345013855953512e-19,9.170407738535073677e-18
8.446893787575149304e-01,7.089733009173879994e-15,1.915871404437565537e-14,1.126639552461981818e-16,1.453765171488491423e-15,-4.342586802959023842e-19,8.095802791117993699e-18
8.507014028056110178e-01,6.604288960877414552e-15,1.847072453529792957e-14,9.675024747797411520e-17,1.369907891909348476e-15,-3.749150965576531464e-19,7.130628812742095861e-18
8.567134268537075492e-01,6.144902339697295624e-15,1.780664130884634687e-14,8.278924326577888304e-17,1.290850765741200613e-15,-3.227328615791477054e-19,6.267603811606488143e-18
8.627254509018036366e-01,5.709922372890602374e-15,1.716596139511091061e-14,7.058409412183028545e-17,1.216519119375195396e-15,-2.768037166620336800e-19,5.498822413594415839e-18
8.687374749498997240e-01,5.297914652377192193e-15,1.654652880251095975e-14,5.995511692848297831e-17,1.146468754238425693e-15,-2.365646649935899488e-19,4.810761498458233922e-18
8.747494989979958113e-01,4.907543471249747597e-15,1.594738434313099999e-14,5.071553151374162139e-17,1.080497088388011883e-15,-2.015636501817695553e-19,4.196222182746914206e-18
8.807615230460923428e-01,4.539858258456292189e-15,1.536756853057084739e-14,4.283564565460049380e-17,1.018395111577620082e-15,-1.714232204003462095e-19,3.648473945903787023e-18
8.867735470941884302e-01,4.191691506434419513e-15,1.480623474462896788e-14,3.601773962957463819e-17,9.599603368026915909e-16,-1.454847820989692090e-19,3.161610367106846075e-18
8.927855711422845175e-01,3.861769131017650875e-15,1.426278048712687719e-14,3.007828693749735777e-17,9.050225903709127230e-16,-1.233400069208806024e-19,2.731475950928531674e-18
8.987975951903806049e-01,3.549353416611261963e-15,1.373703088439219582e-14,2.489256960170420480e-17,8.534461372448316980e-16,-1.044270464562189195e-19,2.354025088358325591e-18
9.048096192384771363e-01,3.254039547961884372e-15,1.322732530275863985e-14,2.037711173479252208e-17,8.048446731146018524e-16,-8.829953577748416049e-20,2.021672030594622820e-18
9.108216432865732237e-01,2.977189685710137147e-15,1.273357610022212079e-14,1.651204861394961871e-17,7.590638365244806533e-16,-7.440583640185357213e-20,1.730966050099407766e-18
9.168336673346693111e-01,2.716801021065577635e-15,1.225537421672138307e-14,1.313782430032055933e-17,7.159010468885977591e-16,-6.252257251282690929e-20,1.477036018984240120e-18
9.228456913827653985e-01,2.472108138370321632e-15,1.179140332077897259e-14,1.017057813811542395e-17,6.750813370478920536e-16,-5.245302552588205132e-20,1.255702714908648910e-18
9.288577154308614858e-01,2.242738237040600300e-15,1.134178931593812223e-14,7.552005668487858773e-18,6.365541662802048913e-16,-4.399573432397423573e-20,1.065593674413528315e-18
9.348697394789580173e-01,2.028337100278121462e-15,1.090640593149751320e-14,5.231414090960084934e-18,6.001488556062496723e-16,-3.695442780639167251e-20,9.024347698207863045e-19
9.408817635270541047e-01,1.829896016690179397e-15,1.048395292124580993e-14,3.209941460019466903e-18,5.655742429722752106e-16,-3.093918823528575778e-20,7.614503995923281220e-19
9.468937875751501920e-01,1.645904761238489645e-15,1.007412706913297561e-14,1.422134686442006024e-18,5.327155306186962348e-16,-2.578732453609534431e-20,6.402866739058842727e-19
9.529058116232462794e-01,1.475432063074083681e-15,9.676693200318045132e-15,-1.693102625286560982e-19,5.014728810907799787e-16,-2.144732752238348410e-20,5.365643797452128546e-19
9.589178356713428109e-01,1.317988684091444623e-15,9.291442746420418673e-15,-1.583975684554750479e-18,4.717572186447329275e-16,-1.779815376969743900e-20,4.481133450637734323e-19
9.649298597194388982e-01,1.173044038427987461e-15,8.918389381801282884e-15,-2.837526144177084842e-18,4.435282177253411313e-16,-1.474179707816348352e-20,3.731332136275994773e-19
9.709418837675349856e-01,1.040984241223622889e-15,8.557861351337004397e-15,-3.919942069255058506e-18,4.167955785668222534e-16,-1.217820797973035412e-20,3.103410867804164198e-19
9.769539078156310730e-01,9.205912534499108108e-16,8.208896385433278295e-15,-4.857653176288035893e-18,3.913918377131099848e-16,-9.994597764617659570e-21,2.573162232623773501e-19
9.829659318637276044e-01,8.107696309177919629e-16,7.871339517524436854e-15,-5.668386418742052274e-18,3.672815036196219011e-16,-8.174450168410851376e-21,2.126247543297077424e-19
9.889779559118236918e-01,7.108945284113520455e-16,7.545467282580116728e-15,-6.358533945742027597e-18,3.444561566465339819e-16,-6.683003545820023478e-21,1.751891101955613617e-19
9.949899799599197792e-01,6.203287675845069112e-16,7.231058402607871498e-15,-6.935664869869110016e-18,3.228804851081681578e-16,-5.446836981508933083e-21,1.439029793851169162e-19
1.001002004008015867e+00,5.390036291290952131e-16,6.927643629809799357e-15,-7.392881426524187912e-18,3.025154496332037531e-16,-4.408887742617212955e-21,1.178484018400792520e-19
1.007014028056112398e+00,4.660388196215425916e-16,6.635580576218100963e-15,-7.742185673235767291e-18,2.833951066096265737e-16,-3.538194191733520642e-21,9.645533120662667318e-20
1.013026052104208485e+00,4.003972180638498357e-16,6.353966118513775101e-15,-7.998368804455676864e-18,2.653877813080081120e-16,-2.820733317712358778e-21,7.866417594774061892e-20
1.019038076152304573e+00,3.414937334309904398e-16,6.082571617716587142e-15,-8.166468703717074512e-18,2.484579149167187009e-16,-2.244195098188526074e-21,6.396862288795330144e-20
1.025050100200400660e+00,2.887632225004668026e-16,5.821248812179755895e-15,-8.254791869922704878e-18,2.325821875916727125e-16,-1.781180054806659788e-21,5.194863432369231461e-20
1.031062124248496747e+00,2.419734631287004805e-16,5.569693775500930716e-15,-8.264575192211962094e-18,2.177001478842730209e-16,-1.415474421737275898e-21,4.202077471221099503e-20
1.037074148296593279e+00,2.005559000972332179e-16,5.327758165711916945e-15,-8.204413365220678039e-18,2.037726081342091175e-16,-1.126052891140563671e-21,3.393186315891493243e-20
1.043086172344689366e+00,1.637006514115397400e-16,5.095744470128610588e-15,-8.089199960945858610e-18,1.908110932148351237e-16,-8.856767911507145005e-22,2.743685346664552774e-20
1.049098196392785454e+00,1.309550362137238056e-16,4.872650894172352226e-15,-7.926847993968262954e-18,1.786792844372883901e-16,-6.860011439376100511e-22,2.208375293480335387e-20
1.055110220440881541e+00,1.019071900096448367e-16,4.658188155536076349e-15,-7.725213942799956556e-18,1.673235046812482136e-16,-5.283578904015971731e-22,1.772628942789367452e-20
1.061122244488978072e+00,7.635102536295446961e-17,4.452051309978514580e-15,-7.488416006832351307e-18,1.566900314366945161e-16,-4.093868193049445873e-22,1.419799899933195525e-20
1.067134268537074160e+00,5.399080549675218927e-17,4.254274849582614797e-15,-7.225208158738683399e-18,1.467400117029729958e-16,-3.172686260350186910e-22,1.132749242900813370e-20
1.073146292585170247e+00,3.414568370738727299e-17,4.064412533998896510e-15,-6.950714833107793327e-18,1.374202873450890865e-16,-2.441887531194728348e-22,8.994901871166347761e-21
1.079158316633266335e+00,1.661972939576598560e-17,3.882570010443615433e-15,-6.667872415979090695e-18,1.287207806585124941e-16,-1.855777245810128858e-22,7.144508191435288057e-21
1.085170340681362866e+00,1.174932957403322141e-18,3.707743262215922096e-15,-6.380727533191183851e-18,1.205344865509379014e-16,-1.383392653163319358e-22,5.670427992406860241e-21
1.091182364729458953e+00,-1.229485696345937292e-17,3.539646084985871259e-15,-6.091779771259467513e-18,1.128227749315741267e-16,-9.899082094160013412e-23,4.490852845493388302e-21
1.097194388777555041e+00,-2.387841810954887169e-17,3.378008617541948164e-15,-5.803881227589389876e-18,1.055512111378615248e-16,-7.193513347056353991e-23,3.538753080457072781e-21
1.103206412825651128e+00,-3.398174634456676498e-17,3.222577933014972712e-15,-5.522724500958663476e-18,9.868906646915629812e-17,-5.348375216608603062e-23,2.777447278776397607e-21
1.109218436873747660e+00,-4.273715053411395515e-17,3.073180044654020167e-15,-5.249969498972355417e-18,9.221250228422154943e-17,-4.026930310025289373e-23,2.173395142639950308e-21
1.115230460921843747e+00,-5.026749142775401244e-17,2.930151974684393451e-15,-4.987202256849961186e-18,8.613283762684577745e-17,-3.021536677306690806e-23,1.713501940030811741e-21
1.121242484969939834e+00,-5.663685472192795439e-17,2.792623934081209058e-15,-4.734635741345310036e-18,8.039268714463758300e-17,-2.254387260229888787e-23,1.346919313463697514e-21
1.127254509018035922e+00,-6.185117510564681098e-17,2.660382080085978416e-15,-4.491169785535764973e-18,7.497644522639804999e-17,-1.640030739927675272e-23,1.055917073064647144e-21
1.133266533066132453e+00,-6.615134436530643244e-17,2.533194254592719470e-15,-4.257939396400660952e-18,6.986673858172304868e-17,-1.157816432852497603e-23,8.230263860823315911e-22
1.139278557114228541e+00,-6.961385146279696262e-17,2.410876763177300622e-15,-4.035296633959277347e-18,6.505228064147273511e-17,-8.259819493514697812e-24,6.380052670248694160e-22
1.145290581162324628e+00,-7.229914994994546074e-17,2.293475400461680831e-15,-3.822584889964395789e-18,6.053073038294749615e-17,-5.309233729136041823e-24,4.935915109015716212e-22
1.151302605210420715e+00,-7.424437090365111385e-17,2.181108113970013504e-15,-3.619386086411460013e-18,5.631494087806604330e-17,-3.052840409616462741e-24,3.815877383493616550e-22
1.157314629258516803e+00,-7.543029478501762549e-17,2.072924406219986567e-15,-3.424473776438983568e-18,5.235875310856083341e-17,-2.037554622925025672e-24,2.944432070635276273e-22
1.163326653306613334e+00,-7.600650603200160645e-17,1.968759225987998791e-15,-3.237507983907147260e-18,4.865106826002713740e-17,-1.609231320255488145e-24,2.264114022357824769e-22
1.169338677354709422e+00,-7.600421187417394763e-17,1.868456161141524619e-15,-3.057652471238765790e-18,4.518098431180727096e-17,-1.239807893185977932e-24,1.722522551420749226e-22
1.175350701402805509e+00,-7.546066375560281191e-17,1.771862656064453286e-15,-2.884105110421582314e-18,4.193771017000961657e-17,-9.309699312828239003e-25,1.296315259970865185e-22
1.181362725450901596e+00,-7.441557625520376243e-17,1.678838551441633588e-15,-2.715904256246008993e-18,3.891101542593759648e-17,-7.009970062140006153e-25,9.847495116873414998e-23
1.187374749498998128e+00,-7.286755720162365208e-17,1.589642137512981043e-15,-2.552277335940416596e-18,3.611429385772563735e-17,-5.289538469331243592e-25,7.572513076127561200e-23
1.193386773547094215e+00,-7.092163990001974643e-17,1.503768632974570662e-15,-2.393159733186860876e-18,3.350771943443359915e-17,-4.034920816509554592e-25,5.783562903557124280e-23
1.199398797595190302e+00,-6.862861683473377392e-17,1.421155580506763269e-15,-2.238255630921156983e-18,3.107987748886201276e-17,-2.940971251714843447e-25,4.326889515393819197e-23
1.205410821643286390e+00,-6.605693546766765042e-17,1.341743495556229915e-15,-2.087680516432771106e-18,2.881967484172513806e-17,-1.794963765020267343e-25,3.192525417797347592e-23
1.211422845691382921e+00,-6.327514312637976857e-17,1.265496376177454986e-15,-1.941537292642007915e-18,2.671677552594193880e-17,-1.085812222333747254e-25,2.376792012272359468e-23
1.217434869739479009e+00,-6.032328827913726939e-17,1.192403133874262787e-15,-1.800234840613505744e-18,2.476197991333450392e-17,-8.334097552303209692e-26,1.781097180034125835e-23
1.223446893787575096e+00,-5.729264952233279651e-17,1.122992381085266020e-15,-1.664444064228046749e-18,2.296853668952503486e-17,-6.349673444285890393e-26,1.340287876071102206e-23
1.229458917835671183e+00,-5.424516118844057608e-17,1.056765171650052954e-15,-1.534653971409181831e-18,2.130323217711736366e-17,-4.801838198337526744e-26,9.911939931887082474e-24
1.235470941883767715e+00,-5.123552118922860934e-17,9.936677816818363017e-16,-1.411407784407283233e-18,1.975678554079183992e-17,-3.604126202820988226e-26,7.156880221335528229e-24
1.241482965931863802e+00,-4.831158610470641565e-17,9.336848768946596242e-16,-1.295268392216234621e-18,1.832235305370990007e-17,-2.684730437164336301e-26,5.090510068503191932e-24
1.247494989979959890e+00,-4.550621366164323027e-17,8.767892626840607036e-16,-1.186637161811237808e-18,1.699293652815105281e-17,-1.985625700896913187e-26,3.639542935560387432e-24
1.253507014028055977e+00,-4.287319870874749065e-17,8.229274095357007442e-16,-1.086055153139329172e-18,1.576144268977387829e-17,-1.300529068914762298e-26,2.641175376406020573e-24
1.259519038076152064e+00,-4.040454519507122158e-17,7.723932146296863338e-16,-9.931001909958824970e-19,1.463161617466711327e-17,-8.520501354082837533e-27,1.910306464828976546e-24
1.265531062124248596e+00,-3.810319156077491909e-17,7.247610485611063448e-16,-9.075619264016257845e-19,1.358511278924617494e-17,-6.196594277934854851e-27,1.361432765027846245e-24
1.271543086172344683e+00,-3.596368388485365068e-17,6.799101310008380998e-16,-8.291536357846664027e-19,1.261524318967071420e-17,-4.528546266594865049e-27,9.604978980299587553e-25
1.277555110220440771e+00,-3.396914882125861239e-17,6.377197191034035602e-16,-7.575109209604970607e-19,1.171576831536482451e-17,-3.280804661666378505e-27,6.476850094762364209e-25
1.283567134268536858e+00,-3.211065635339367991e-17,5.980533713564069918e-16,-6.921169504239523843e-19,1.088070616137197480e-17,-2.356185966658072984e-27,3.602827886311193881e-25
1.289579158316633389e+00,-3.037109516565823964e-17,5.607663954627949107e-16,-6.324103173331767330e-19,1.010420958227347130e-17,-1.677404714279898937e-27,1.982237094452769962e-25
1.295591182364729477e+00,-2.873176652847581571e-17,5.259258790553016946e-16,-5.778207312163547927e-19,9.386248512137018297e-18,-1.183740330812282661e-27,9.301998749849535580e-26
1.301603206412825564e+00,-2.717536334042508339e-17,4.932425893787450493e-16,-5.277664392830154564e-19,8.717266714274875714e-18,-8.280494466332110146e-28,4.508898883017618177e-26
1.307615230460921651e+00,-2.568499329115605276e-17,4.624544018595390628e-16,-4.817302360349373076e-19,8.091469094630484776e-18,-4.501308390807570788e-28,2.684902592137612376e-26
1.313627254509018183e+00,-2.425110821099483394e-17,4.334153345195869154e-16,-4.391889202715423077e-19,7.505168928941799787e-18,-1.152286588834054444e-28,1.992465067039375189e-26
1.319639278557114270e+00,-2.286314829658961318e-17,4.060106131832801095e-16,-3.997341370931706346e-19,6.955775906472414345e-18,-3.238974161577385096e-66,1.461144394551020715e-26
1.325651302605210358e+00,-2.151650207087001269e-17,3.801249417151451272e-16,-3.630941088629742670e-19,6.440221266338507900e-18,-2.962037179885663507e-66,1.058390474160282539e-26
1.331663326653306445e+00,-2.020945592208442421e-17,3.558142972128827560e-16,-3.290255900864265500e-19,5.960236159836570929e-18,-2.689095105043875545e-66,7.724284692783309375e-27
1.337675350701402976e+00,-1.894032387068009806e-17,3.328525852653540760e-16,-2.973291870106266440e-19,5.510352243055924939e-18,-2.424229846463606370e-66,5.580826504897543662e-27
1.343687374749499064e+00,-1.771061741707088822e-17,3.111529370425544518e-16,-2.678685101682709914e-19,5.088545878909899777e-18,-2.179026502244440509e-66,3.980631798313567757e-27
